Gene,Regulation,Timepoint
CCDC167,Up,4h
CCDC170,Up,4h
CCDC174,Up,4h
CCDC23,Up,4h
CCDC25,Up,4h
CCDC28A,Up,4h
CCDC43,Up,4h
CCDC47,Up,4h
CCDC50,Up,4h
CCDC59,Up,4h
CCDC6,Up,4h
CCDC7,Up,4h
CCDC71,Up,4h
CCDC82,Up,4h
CCDC85B,Up,4h
CCDC90B,Up,4h
CCDC92,Up,4h
CCDC93,Up,4h
CCL20,Up,4h
CCL4,Up,4h
CCL4L1,Up,4h
CCL5,Up,4h
CCNA2,Up,4h
CCNB1,Up,4h
CCNB1IP1,Up,4h
CCNB2,Up,4h
CCNC,Up,4h
CCND1,Up,4h
CCND3,Up,4h
CCNDBP1,Up,4h
CCNE2,Up,4h
CCNG1,Up,4h
CCNG2,Up,4h
CCNI,Up,4h
CCNJ,Up,4h
CCNK,Up,4h
CCNT1,Up,4h
CCNY,Up,4h
CCNYL1,Up,4h
CCP110,Up,4h
CCR1,Up,4h
CCSAP,Up,4h
CCT2,Up,4h
CCT3,Up,4h
CCT4,Up,4h
CCT5,Up,4h
CCT6A,Up,4h
CCT8,Up,4h
CCZ1,Up,4h
CCZ1B,Up,4h
CD101,Up,4h
CD109,Up,4h
CD163,Up,4h
CD164,Up,4h
CD180,Up,4h
CD1C,Up,4h
CD226,Up,4h
CD2AP,Up,4h
CD300A,Up,4h
CD300C,Up,4h
CD302,Up,4h
CD33,Up,4h
CD36,Up,4h
CD37,Up,4h
CD4,Up,4h
CD44,Up,4h
CD46,Up,4h
CD47,Up,4h
CD52,Up,4h
CD53,Up,4h
CD55,Up,4h
CD58,Up,4h
CD59,Up,4h
CD63,Up,4h
CD68,Up,4h
CD74,Up,4h
CD81,Up,4h
CD84,Up,4h
CD9,Up,4h
CD93,Up,4h
CD97,Up,4h
CD99,Up,4h
CDADC1,Up,4h
CDC123,Up,4h
CDC14A,Up,4h
CDC14B,Up,4h
CDC16,Up,4h
CDC20,Up,4h
CDC23,Up,4h
CDC25C,Up,4h
CDC26,Up,4h
CDC27,Up,4h
CDC34,Up,4h
CDC37L1,Up,4h
CDC40,Up,4h
CDC42,Up,4h
CDC42EP2,Up,4h
CDC42EP3,Up,4h
CDC42SE1,Up,4h
CDC42SE2,Up,4h
CDC45,Up,4h
CDC73,Up,4h
CDCA2,Up,4h
CDCA4,Up,4h
CDCA5,Up,4h
CDCA7,Up,4h
CDH2,Up,4h
CDH23,Up,4h
CDIPT,Up,4h
CDK1,Up,4h
CDK12,Up,4h
CDK13,Up,4h
CDK19,Up,4h
CDK2AP1,Up,4h
CDK2AP2,Up,4h
CDK4,Up,4h
CDK5RAP1,Up,4h
CDK6,Up,4h
CDK7,Up,4h
CDK8,Up,4h
CDKN1A,Up,4h
CDKN1B,Up,4h
CDKN2AIP,Up,4h
CDKN2C,Up,4h
CDR2,Up,4h
CDS2,Up,4h
CDT1,Up,4h
CDV3,Up,4h
CEBPA,Up,4h
CEBPA-AS1,Up,4h
CEBPD,Up,4h
CEBPG,Up,4h
CEBPZ,Up,4h
CECR6,Up,4h
CELF2,Up,4h
CELSR1,Up,4h
CENPH,Up,4h
CENPL,Up,4h
CENPQ,Up,4h
CENPV,Up,4h
CEP120,Up,4h
CEP135,Up,4h
CEP192,Up,4h
CEP44,Up,4h
CEP55,Up,4h
CEP57,Up,4h
CEP57L1,Up,4h
CEP68,Up,4h
CEP78,Up,4h
CEP85L,Up,4h
CEPT1,Up,4h
CERCAM,Up,4h
CERS2,Up,4h
CERS6,Up,4h
CETN2,Up,4h
CETN3,Up,4h
CFD,Up,4h
CFDP1,Up,4h
CFL1,Up,4h
CFL2,Up,4h
CFP,Up,4h
CGGBP1,Up,4h
CHAC1,Up,4h
CHAMP1,Up,4h
CHCHD1,Up,4h
CHCHD10,Up,4h
CHCHD2,Up,4h
CHCHD3,Up,4h
CHCHD4,Up,4h
CHCHD5,Up,4h
CHD3,Up,4h
CHD4,Up,4h
CHD8,Up,4h
CHEK1,Up,4h
CHERP,Up,4h
CHKA,Up,4h
CHKB-CPT1B,Up,4h
CHM,Up,4h
CHMP1B,Up,4h
CHMP2A,Up,4h
CHMP2B,Up,4h
CHMP3,Up,4h
CHMP4A,Up,4h
CHMP4B,Up,4h
CHMP5,Up,4h
CHODL,Up,4h
CHP1,Up,4h
CHPF,Up,4h
CHRAC1,Up,4h
CHST11,Up,4h
CHSY1,Up,4h
CHTF8,Up,4h
CHTOP,Up,4h
CHURC1,Up,4h
CIAO1,Up,4h
CIAPIN1,Up,4h
CIB1,Up,4h
CINP,Up,4h
CIPC,Up,4h
CIR1,Up,4h
CIRBP,Up,4h
CIRH1A,Up,4h
CISD1,Up,4h
CISD3,Up,4h
CIT,Up,4h
CITED2,Up,4h
CITED4,Up,4h
CKAP2,Up,4h
CKAP4,Up,4h
CKB,Up,4h
CKLF,Up,4h
CKS1B,Up,4h
CKS2,Up,4h
CLASP1,Up,4h
CLASP2,Up,4h
CLCC1,Up,4h
CLCN3,Up,4h
CLCN5,Up,4h
CLCN7,Up,4h
CLDN23,Up,4h
CLDND1,Up,4h
CLEC11A,Up,4h
CLEC16A,Up,4h
CLEC5A,Up,4h
CLIC1,Up,4h
CLIC4,Up,4h
CLIP1,Up,4h
CLIP4,Up,4h
CLK4,Up,4h
CLN5,Up,4h
CLN6,Up,4h
CLNS1A,Up,4h
CLPTM1L,Up,4h
CLPX,Up,4h
CLSTN1,Up,4h
CLTA,Up,4h
CLTB,Up,4h
CLTC,Up,4h
CLTCL1,Up,4h
CLUH,Up,4h
CMAS,Up,4h
CMC1,Up,4h
CMC2,Up,4h
CMC4,Up,4h
CMIP,Up,4h
CMPK1,Up,4h
CMPK2,Up,4h
CMTM3,Up,4h
CMTM4,Up,4h
CMTM6,Up,4h
CNBP,Up,4h
CNDP2,Up,4h
CNEP1R1,Up,4h
CNIH1,Up,4h
CNIH4,Up,4h
CNN2,Up,4h
CNOT1,Up,4h
CNOT10,Up,4h
CNOT11,Up,4h
CNOT2,Up,4h
CNOT3,Up,4h
CNOT4,Up,4h
CNOT6,Up,4h
CNOT6L,Up,4h
CNOT7,Up,4h
CNOT8,Up,4h
CNP,Up,4h
CNPPD1,Up,4h
CNPY2,Up,4h
CNR1,Up,4h
CNRIP1,Up,4h
COA3,Up,4h
COA4,Up,4h
COA5,Up,4h
COA6,Up,4h
COA7,Up,4h
COG2,Up,4h
COG4,Up,4h
COG5,Up,4h
COG7,Up,4h
COIL,Up,4h
COL18A1,Up,4h
COL22A1,Up,4h
COL23A1,Up,4h
COL4A2,Up,4h
COL4A3BP,Up,4h
COL4A4,Up,4h
COL5A3,Up,4h
COL6A1,Up,4h
COL6A2,Up,4h
COMMD1,Up,4h
COMMD10,Up,4h
COMMD2,Up,4h
COMMD4,Up,4h
COMMD5,Up,4h
COMMD6,Up,4h
COMMD7,Up,4h
COMMD8,Up,4h
COMT,Up,4h
COMTD1,Up,4h
COPA,Up,4h
COPB1,Up,4h
COPB2,Up,4h
COPE,Up,4h
COPG1,Up,4h
COPG2,Up,4h
COPS2,Up,4h
COPS3,Up,4h
COPS4,Up,4h
COPS5,Up,4h
COPS6,Up,4h
COPS7A,Up,4h
COPS8,Up,4h
COPZ1,Up,4h
COQ10B,Up,4h
COQ5,Up,4h
COQ7,Up,4h
CORO1A,Up,4h
CORO1B,Up,4h
CORO1C,Up,4h
CORO7,Up,4h
COTL1,Up,4h
COX11,Up,4h
COX14,Up,4h
COX15,Up,4h
COX16,Up,4h
COX17,Up,4h
COX20,Up,4h
COX4I1,Up,4h
COX5A,Up,4h
COX5B,Up,4h
COX6A1,Up,4h
COX6B1,Up,4h
COX6C,Up,4h
COX7A2,Up,4h
COX7A2L,Up,4h
COX7B,Up,4h
COX7C,Up,4h
COX8A,Up,4h
CPAMD8,Up,4h
CPD,Up,4h
CPEB2,Up,4h
CPEB4,Up,4h
CPM,Up,4h
CPNE2,Up,4h
CPNE3,Up,4h
CPNE8,Up,4h
CPPED1,Up,4h
CPQ,Up,4h
CPSF2,Up,4h
CPSF3,Up,4h
CPSF6,Up,4h
CPSF7,Up,4h
CPT2,Up,4h
CRADD,Up,4h
CRAT,Up,4h
CRBN,Up,4h
CREB1,Up,4h
CREB3L2,Up,4h
CREBBP,Up,4h
CREBL2,Up,4h
CREG1,Up,4h
CRELD1,Up,4h
CRELD2,Up,4h
CRIP1,Up,4h
CRIP2,Up,4h
CRK,Up,4h
CRLF3,Up,4h
CRLS1,Up,4h
CRNDE,Up,4h
CRNKL1,Up,4h
CRTAP,Up,4h
CRTC3,Up,4h
CRYBB1,Up,4h
CRYZL1,Up,4h
CS,Up,4h
CSDE1,Up,4h
CSE1L,Up,4h
CSF1,Up,4h
CSF1R,Up,4h
CSF2RA,Up,4h
CSF2RB,Up,4h
CSGALNACT2,Up,4h
CSK,Up,4h
CSNK1A1,Up,4h
CSNK1G1,Up,4h
CSNK1G3,Up,4h
CSNK2A1,Up,4h
CSNK2A2,Up,4h
CSNK2B,Up,4h
CSRNP1,Up,4h
CSRP1,Up,4h
CST3,Up,4h
CSTA,Up,4h
CSTB,Up,4h
CSTF1,Up,4h
CSTF2,Up,4h
CSTF3,Up,4h
CTAGE5,Up,4h
CTBP1,Up,4h
CTBP2,Up,4h
CTBS,Up,4h
CTDNEP1,Up,4h
CTDP1,Up,4h
CTDSP2,Up,4h
CTDSPL2,Up,4h
CTNNA1,Up,4h
CTNNB1,Up,4h
CTNNBIP1,Up,4h
CTNNBL1,Up,4h
CTNND1,Up,4h
CTPS1,Up,4h
CTR9,Up,4h
CTSA,Up,4h
CTSC,Up,4h
CTSD,Up,4h
CTSF,Up,4h
CTSH,Up,4h
CTSL,Up,4h
CTSO,Up,4h
CTSS,Up,4h
CTSV,Up,4h
CTSZ,Up,4h
CTTNBP2NL,Up,4h
CUL1,Up,4h
CUL2,Up,4h
CUL3,Up,4h
CUL4A,Up,4h
CUL4B,Up,4h
CUL5,Up,4h
CUTA,Up,4h
CUX1,Up,4h
CUX2,Up,4h
CWC15,Up,4h
CWC22,Up,4h
CWC27,Up,4h
CXCL8,Up,4h
CXorf21,Up,4h
CXorf23,Up,4h
CXorf38,Up,4h
CXorf40B,Up,4h
CYB5B,Up,4h
CYB5R4,Up,4h
CYBA,Up,4h
CYBB,Up,4h
CYBRD1,Up,4h
CYC1,Up,4h
CYCS,Up,4h
CYFIP1,Up,4h
CYLD,Up,4h
CYP19A1,Up,4h
CYP1B1,Up,4h
CYP51A1,Up,4h
CYSLTR1,Up,4h
CYTIP,Up,4h
DAB2,Up,4h
DAD1,Up,4h
DAP,Up,4h
DAP3,Up,4h
DAPK1,Up,4h
DAPP1,Up,4h
DARS,Up,4h
DARS2,Up,4h
DAZAP2,Up,4h
DBI,Up,4h
DBN1,Up,4h
DBNDD2,Up,4h
DBR1,Up,4h
DCAF10,Up,4h
DCAF12,Up,4h
DCAF13,Up,4h
DCAF6,Up,4h
DCAF7,Up,4h
DCAKD,Up,4h
DCBLD2,Up,4h
DCK,Up,4h
DCLRE1C,Up,4h
DCP1A,Up,4h
DCP1B,Up,4h
DCP2,Up,4h
DCPS,Up,4h
DCTD,Up,4h
DCTN3,Up,4h
DCTN4,Up,4h
DCTN5,Up,4h
DCTN6,Up,4h
DCUN1D1,Up,4h
DCUN1D2,Up,4h
DCUN1D5,Up,4h
DCXR,Up,4h
DDAH2,Up,4h
DDB1,Up,4h
DDHD1,Up,4h
DDHD2,Up,4h
DDI2,Up,4h
DDIT4L,Up,4h
DDOST,Up,4h
DDT,Up,4h
DDX1,Up,4h
DDX17,Up,4h
DDX18,Up,4h
DDX19A,Up,4h
DDX19B,Up,4h
DDX20,Up,4h
DDX21,Up,4h
DDX24,Up,4h
DDX27,Up,4h
DDX28,Up,4h
DDX31,Up,4h
DDX39B,Up,4h
DDX42,Up,4h
DDX47,Up,4h
DDX5,Up,4h
DDX50,Up,4h
DDX52,Up,4h
DDX56,Up,4h
DDX59,Up,4h
DDX6,Up,4h
DDX60L,Up,4h
DEAF1,Up,4h
DECR1,Up,4h
DEDD,Up,4h
DEF6,Up,4h
DEGS1,Up,4h
DEK,Up,4h
DENND1B,Up,4h
DENND4A,Up,4h
DENND4C,Up,4h
DENND6B,Up,4h
DENR,Up,4h
DERA,Up,4h
DERL1,Up,4h
DERL2,Up,4h
DESI2,Up,4h
DFNB31,Up,4h
DGCR14,Up,4h
DGCR2,Up,4h
DGCR6,Up,4h
DGCR6L,Up,4h
DGKH,Up,4h
DGKQ,Up,4h
DGKZ,Up,4h
DGUOK,Up,4h
DHFR,Up,4h
DHPS,Up,4h
DHRS7,Up,4h
DHRSX,Up,4h
DHTKD1,Up,4h
DHX29,Up,4h
DHX30,Up,4h
DHX32,Up,4h
DHX33,Up,4h
DHX36,Up,4h
DHX40,Up,4h
DHX57,Up,4h
DHX58,Up,4h
DHX8,Up,4h
DHX9,Up,4h
DIABLO,Up,4h
DIAPH1,Up,4h
DIAPH2,Up,4h
DIAPH3,Up,4h
DICER1,Up,4h
DIEXF,Up,4h
DIMT1,Up,4h
DIP2B,Up,4h
DIRAS2,Up,4h
DIRC2,Up,4h
DIS3,Up,4h
DISP1,Up,4h
DKK2,Up,4h
DLD,Up,4h
DLG1,Up,4h
DLG3,Up,4h
DLST,Up,4h
DNAAF2,Up,4h
DNAH14,Up,4h
DNAJA1,Up,4h
DNAJA2,Up,4h
DNAJA3,Up,4h
DNAJA4,Up,4h
DNAJB1,Up,4h
DNAJB11,Up,4h
DNAJB14,Up,4h
DNAJB6,Up,4h
DNAJB9,Up,4h
DNAJC1,Up,4h
DNAJC10,Up,4h
DNAJC15,Up,4h
DNAJC16,Up,4h
DNAJC21,Up,4h
DNAJC24,Up,4h
DNAJC25,Up,4h
DNAJC25-GNG10,Up,4h
DNAJC3,Up,4h
DNAJC7,Up,4h
DNAJC8,Up,4h
DNAJC9,Up,4h
DNAL1,Up,4h
DNAL4,Up,4h
DNASE1L1,Up,4h
DNASE2,Up,4h
DNM1L,Up,4h
DNMT1,Up,4h
DNPEP,Up,4h
DNPH1,Up,4h
DNTTIP1,Up,4h
DOCK11,Up,4h
DOCK2,Up,4h
DOCK5,Up,4h
DOCK6,Up,4h
DOCK8,Up,4h
DOK3,Up,4h
DOLK,Up,4h
DOPEY1,Up,4h
DOPEY2,Up,4h
DOT1L,Up,4h
DPAGT1,Up,4h
DPF2,Up,4h
DPH2,Up,4h
DPH3,Up,4h
DPH5,Up,4h
DPH6,Up,4h
DPH7,Up,4h
DPM1,Up,4h
DPP3,Up,4h
DPP9,Up,4h
DPY19L1,Up,4h
DPYD,Up,4h
DPYSL2,Up,4h
DR1,Up,4h
DRAM2,Up,4h
DRAP1,Up,4h
DRG1,Up,4h
DROSHA,Up,4h
DSCC1,Up,4h
DSCR3,Up,4h
DSN1,Up,4h
DSTN,Up,4h
DSTYK,Up,4h
DTD1,Up,4h
DTL,Up,4h
DTWD1,Up,4h
DTX3L,Up,4h
DUS2,Up,4h
DUS4L,Up,4h
DUSP10,Up,4h
DUSP11,Up,4h
DUSP23,Up,4h
DUSP3,Up,4h
DUSP4,Up,4h
DUSP6,Up,4h
DUT,Up,4h
DUXAP10,Up,4h
DVL2,Up,4h
DYM,Up,4h
DYNC1H1,Up,4h
DYNC1I2,Up,4h
DYNC1LI1,Up,4h
DYNLL1,Up,4h
DYNLL1-AS1,Up,4h
DYNLL2,Up,4h
DYNLRB1,Up,4h
DYNLT1,Up,4h
DYNLT3,Up,4h
DYRK2,Up,4h
DYRK3,Up,4h
DYSF,Up,4h
DYX1C1-CCPG1,Up,4h
E2F3,Up,4h
E2F6,Up,4h
E2F7,Up,4h
E4F1,Up,4h
EAF1,Up,4h
EARS2,Up,4h
EBAG9,Up,4h
EBI3,Up,4h
EBNA1BP2,Up,4h
EBP,Up,4h
EBPL,Up,4h
ECD,Up,4h
ECH1,Up,4h
ECHDC1,Up,4h
ECHDC2,Up,4h
ECHS1,Up,4h
ECI2,Up,4h
EDEM1,Up,4h
EDEM2,Up,4h
EDEM3,Up,4h
EDF1,Up,4h
EDRF1,Up,4h
EED,Up,4h
EEF1A1,Up,4h
EEF1A2,Up,4h
EEF1B2,Up,4h
EEF1E1,Up,4h
EEF1E1-BLOC1S5,Up,4h
EEF1G,Up,4h
EFCAB14,Up,4h
EFCAB4B,Up,4h
EFHD2,Up,4h
EFNB1,Up,4h
EFR3A,Up,4h
EFTUD1,Up,4h
EFTUD2,Up,4h
EGR1,Up,4h
EHBP1,Up,4h
EHD2,Up,4h
EHD4,Up,4h
EHMT2,Up,4h
EI24,Up,4h
EID1,Up,4h
EIF1,Up,4h
EIF1AX,Up,4h
EIF1AY,Up,4h
EIF1B,Up,4h
EIF2A,Up,4h
EIF2AK1,Up,4h
EIF2AK2,Up,4h
EIF2AK4,Up,4h
EIF2B1,Up,4h
EIF2B2,Up,4h
EIF2B3,Up,4h
EIF2D,Up,4h
EIF2S1,Up,4h
EIF2S2,Up,4h
EIF2S3,Up,4h
EIF3C,Up,4h
EIF3D,Up,4h
EIF3E,Up,4h
EIF3F,Up,4h
EIF3H,Up,4h
EIF3I,Up,4h
EIF3J,Up,4h
EIF3K,Up,4h
EIF3L,Up,4h
EIF3M,Up,4h
EIF4A1,Up,4h
EIF4A2,Up,4h
EIF4B,Up,4h
EIF4E,Up,4h
EIF4E2,Up,4h
EIF4E3,Up,4h
EIF4EBP1,Up,4h
EIF4EBP2,Up,4h
EIF4EBP3,Up,4h
EIF4ENIF1,Up,4h
EIF4G2,Up,4h
EIF4G3,Up,4h
EIF4H,Up,4h
EIF5A,Up,4h
EIF5A2,Up,4h
EIF5AL1,Up,4h
EIF5B,Up,4h
EIF6,Up,4h
ELAC1,Up,4h
ELANE,Up,4h
ELAVL1,Up,4h
ELF1,Up,4h
ELF2,Up,4h
ELF4,Up,4h
ELK1,Up,4h
ELK3,Up,4h
ELK4,Up,4h
ELL2,Up,4h
ELL3,Up,4h
ELMO1,Up,4h
ELMOD2,Up,4h
ELMSAN1,Up,4h
ELOVL1,Up,4h
ELOVL5,Up,4h
ELOVL7,Up,4h
ELP2,Up,4h
ELP3,Up,4h
ELP6,Up,4h
EMB,Up,4h
EMC1,Up,4h
EMC2,Up,4h
EMC3,Up,4h
EMC4,Up,4h
EMC6,Up,4h
EMC7,Up,4h
EMC8,Up,4h
EMG1,Up,4h
EMILIN2,Up,4h
EML2,Up,4h
EML4,Up,4h
EMP1,Up,4h
EMP3,Up,4h
EMR2,Up,4h
ENC1,Up,4h
ENDOD1,Up,4h
ENG,Up,4h
ENO1,Up,4h
ENOPH1,Up,4h
ENOX2,Up,4h
ENPP4,Up,4h
ENSA,Up,4h
ENTPD5,Up,4h
ENTPD7,Up,4h
ENY2,Up,4h
EOGT,Up,4h
EP300,Up,4h
EP400,Up,4h
EPB41,Up,4h
EPB41L1,Up,4h
EPB41L2,Up,4h
EPB41L3,Up,4h
EPC1,Up,4h
EPDR1,Up,4h
EPG5,Up,4h
EPHB2,Up,4h
EPHX4,Up,4h
EPN2,Up,4h
EPRS,Up,4h
EPS15,Up,4h
EPS8,Up,4h
EPS8L1,Up,4h
EPSTI1,Up,4h
EPT1,Up,4h
ERAP1,Up,4h
ERAP2,Up,4h
ERBB2IP,Up,4h
ERCC3,Up,4h
ERCC4,Up,4h
ERCC5,Up,4h
ERCC6,Up,4h
ERCC8,Up,4h
ERGIC1,Up,4h
ERGIC2,Up,4h
ERGIC3,Up,4h
ERH,Up,4h
ERI1,Up,4h
ERICH1,Up,4h
ERLEC1,Up,4h
ERLIN1,Up,4h
ERLIN2,Up,4h
ERMARD,Up,4h
ERMP1,Up,4h
ERN1,Up,4h
ERO1L,Up,4h
ERP29,Up,4h
ERP44,Up,4h
ESCO1,Up,4h
ESCO2,Up,4h
ESD,Up,4h
ESYT1,Up,4h
ESYT2,Up,4h
ETF1,Up,4h
ETFA,Up,4h
ETFB,Up,4h
ETFDH,Up,4h
ETHE1,Up,4h
ETNK1,Up,4h
ETS1,Up,4h
ETV3,Up,4h
ETV5,Up,4h
ETV6,Up,4h
EVI2A,Up,4h
EVI5L,Up,4h
EVL,Up,4h
EXD2,Up,4h
EXOC1,Up,4h
EXOC2,Up,4h
EXOC4,Up,4h
EXOC5,Up,4h
EXOC8,Up,4h
EXOSC10,Up,4h
EXOSC3,Up,4h
EXOSC4,Up,4h
EXOSC5,Up,4h
EXT2,Up,4h
EYA3,Up,4h
EZH2,Up,4h
EZR,Up,4h
F8,Up,4h
F8A1,Up,4h
FABP4,Up,4h
FABP5,Up,4h
FADD,Up,4h
FAF1,Up,4h
FAF2,Up,4h
FAH,Up,4h
FAIM3,Up,4h
FAM102B,Up,4h
FAM103A1,Up,4h
FAM104A,Up,4h
FAM105A,Up,4h
FAM107B,Up,4h
FAM111A,Up,4h
FAM114A2,Up,4h
FAM118B,Up,4h
FAM120A,Up,4h
FAM120AOS,Up,4h
FAM120B,Up,4h
FAM122B,Up,4h
FAM126A,Up,4h
FAM127A,Up,4h
FAM129A,Up,4h
FAM132B,Up,4h
FAM135A,Up,4h
FAM136A,Up,4h
FAM13B,Up,4h
FAM149B1,Up,4h
FAM160B1,Up,4h
FAM168B,Up,4h
FAM172A,Up,4h
FAM173B,Up,4h
FAM174A,Up,4h
FAM175A,Up,4h
FAM175B,Up,4h
FAM178A,Up,4h
FAM188A,Up,4h
FAM192A,Up,4h
FAM199X,Up,4h
FAM200B,Up,4h
FAM204A,Up,4h
FAM206A,Up,4h
FAM207A,Up,4h
FAM208A,Up,4h
FAM208B,Up,4h
FAM20B,Up,4h
FAM20C,Up,4h
FAM210A,Up,4h
FAM210B,Up,4h
FAM214A,Up,4h
FAM214B,Up,4h
FAM216A,Up,4h
FAM217B,Up,4h
FAM21A,Up,4h
FAM21C,Up,4h
FAM220A,Up,4h
FAM222B,Up,4h
FAM32A,Up,4h
FAM35A,Up,4h
FAM3A,Up,4h
FAM3C,Up,4h
FAM45A,Up,4h
FAM46A,Up,4h
FAM46C,Up,4h
FAM49A,Up,4h
FAM49B,Up,4h
FAM53C,Up,4h
FAM60A,Up,4h
FAM63B,Up,4h
FAM65A,Up,4h
FAM72C,Up,4h
FAM78A,Up,4h
FAM84B,Up,4h
FAM8A1,Up,4h
FAM91A1,Up,4h
FAM92A1,Up,4h
FAM96A,Up,4h
FAM96B,Up,4h
FAM98A,Up,4h
FAM98B,Up,4h
FANCD2,Up,4h
FANCE,Up,4h
FANCI,Up,4h
FAR2,Up,4h
FARSB,Up,4h
FASN,Up,4h
FASTK,Up,4h
FASTKD1,Up,4h
FASTKD2,Up,4h
FASTKD3,Up,4h
FASTKD5,Up,4h
FAU,Up,4h
FBL,Up,4h
FBN2,Up,4h
FBP1,Up,4h
FBRS,Up,4h
FBXL12,Up,4h
FBXL3,Up,4h
FBXL4,Up,4h
FBXL5,Up,4h
FBXO10,Up,4h
FBXO11,Up,4h
FBXO22,Up,4h
FBXO25,Up,4h
FBXO28,Up,4h
FBXO30,Up,4h
FBXO32,Up,4h
FBXO33,Up,4h
FBXO38,Up,4h
FBXO4,Up,4h
FBXO45,Up,4h
FBXO5,Up,4h
FBXO7,Up,4h
FBXO8,Up,4h
FBXO9,Up,4h
FBXW11,Up,4h
FBXW2,Up,4h
FBXW9,Up,4h
FCAMR,Up,4h
FCER1G,Up,4h
FCF1,Up,4h
FCGBP,Up,4h
FCGR1A,Up,4h
FCGR1C,Up,4h
FCGR2A,Up,4h
FCGR2B,Up,4h
FCGRT,Up,4h
FCHO1,Up,4h
FCHO2,Up,4h
FCHSD2,Up,4h
FCRLA,Up,4h
FDFT1,Up,4h
FDX1,Up,4h
FDX1L,Up,4h
FDXACB1,Up,4h
FEM1B,Up,4h
FEM1C,Up,4h
FEN1,Up,4h
FERMT2,Up,4h
FERMT3,Up,4h
FEZ2,Up,4h
FEZF2,Up,4h
FGD3,Up,4h
FGD5-AS1,Up,4h
FGD6,Up,4h
FGFR1,Up,4h
FGFR1OP2,Up,4h
FGFRL1,Up,4h
FGGY,Up,4h
FH,Up,4h
FHL1,Up,4h
FIBP,Up,4h
FIG4,Up,4h
FIS1,Up,4h
FIZ1,Up,4h
FJX1,Up,4h
FKBP15,Up,4h
FKBP1A,Up,4h
FKBP2,Up,4h
FKBP3,Up,4h
FKBP5,Up,4h
FKBP8,Up,4h
FKTN,Up,4h
FLI1,Up,4h
FLJ10038,Up,4h
FLJ31306,Up,4h
FLNB,Up,4h
FLOT2,Up,4h
FLRT2,Up,4h
FLT3,Up,4h
FLVCR2,Up,4h
FMNL1,Up,4h
FMNL2,Up,4h
FN1,Up,4h
FN3KRP,Up,4h
FNBP1,Up,4h
FNDC3B,Up,4h
FNIP1,Up,4h
FNTA,Up,4h
FNTB,Up,4h
FOCAD,Up,4h
FOPNL,Up,4h
FOXC1,Up,4h
FOXJ3,Up,4h
FOXN2,Up,4h
FOXN3,Up,4h
FOXO1,Up,4h
FOXO3,Up,4h
FOXP1,Up,4h
FOXP2,Up,4h
FOXP4,Up,4h
FOXRED1,Up,4h
FOXRED2,Up,4h
FPGT-TNNI3K,Up,4h
FRAT2,Up,4h
FRG1,Up,4h
FRMD4A,Up,4h
FRMD4B,Up,4h
FRS2,Up,4h
FSBP,Up,4h
FSCN1,Up,4h
FSD2,Up,4h
FTH1,Up,4h
FTL,Up,4h
FTO,Up,4h
FTSJ1,Up,4h
FTSJ2,Up,4h
FUBP3,Up,4h
FUCA1,Up,4h
FUCA2,Up,4h
FUNDC2,Up,4h
FUOM,Up,4h
FURIN,Up,4h
FUS,Up,4h
FUT10,Up,4h
FUT4,Up,4h
FUT8,Up,4h
FXR1,Up,4h
FXYD5,Up,4h
FYB,Up,4h
FYCO1,Up,4h
FYN,Up,4h
FYTTD1,Up,4h
FZD5,Up,4h
FZD6,Up,4h
FZD7,Up,4h
FZR1,Up,4h
G2E3,Up,4h
G3BP1,Up,4h
G3BP2,Up,4h
G6PC3,Up,4h
G6PD,Up,4h
GAA,Up,4h
GABARAP,Up,4h
GABARAPL2,Up,4h
GABPB1,Up,4h
GABPB2,Up,4h
GADD45B,Up,4h
GALC,Up,4h
GALK1,Up,4h
GALM,Up,4h
GALNT1,Up,4h
GALNT11,Up,4h
GALNT12,Up,4h
GALNT18,Up,4h
GALNT4,Up,4h
GALNT7,Up,4h
GAMT,Up,4h
GAN,Up,4h
GANAB,Up,4h
GANC,Up,4h
GAPDH,Up,4h
GAPVD1,Up,4h
GARS,Up,4h
GART,Up,4h
GAS5,Up,4h
GAS6,Up,4h
GAS7,Up,4h
GATAD2B,Up,4h
GATC,Up,4h
GATM,Up,4h
GBA,Up,4h
GBAS,Up,4h
GBE1,Up,4h
GBP2,Up,4h
GCC2,Up,4h
GCFC2,Up,4h
GCLC,Up,4h
GCN1L1,Up,4h
GCSH,Up,4h
GDAP2,Up,4h
GDE1,Up,4h
GDI2,Up,4h
GDPD5,Up,4h
GEMIN5,Up,4h
GFM1,Up,4h
GFM2,Up,4h
GFPT1,Up,4h
GGA3,Up,4h
GGACT,Up,4h
GGCT,Up,4h
GGNBP2,Up,4h
GHDC,Up,4h
GHITM,Up,4h
GID4,Up,4h
GID8,Up,4h
GIGYF2,Up,4h
GIMAP2,Up,4h
GIMAP5,Up,4h
GIMAP6,Up,4h
GIMAP8,Up,4h
GIN1,Up,4h
GINM1,Up,4h
GIPC1,Up,4h
GIT2,Up,4h
GJA9-MYCBP,Up,4h
GJD3,Up,4h
GK,Up,4h
GLB1,Up,4h
GLCCI1,Up,4h
GLCE,Up,4h
GLDN,Up,4h
GLE1,Up,4h
GLG1,Up,4h
GLIPR1,Up,4h
GLIS3,Up,4h
GLMN,Up,4h
GLO1,Up,4h
GLOD4,Up,4h
GLRB,Up,4h
