lncRNA,miRNA,mRNA,lncRNA_log2FC,mRNA_log2FC
RNF146,hsa-miR-1224-3p,CRY2,-1.482232489,-1.2493604017189
RNF146,hsa-miR-1224-3p,CRY2,6.01313145,-1.2493604017189
RNF146,hsa-miR-1224-3p,CRY2,1.678804796,-1.2493604017189
RNF146,hsa-miR-1224-3p,IL6ST,-1.482232489,-8.059019796335
RNF146,hsa-miR-1224-3p,IL6ST,6.01313145,-8.059019796335
RNF146,hsa-miR-1224-3p,IL6ST,1.678804796,-8.059019796335
RNF146,hsa-miR-1224-3p,BCL2L2-PABPN1,-1.482232489,4.4972761441127
RNF146,hsa-miR-1224-3p,BCL2L2-PABPN1,6.01313145,4.4972761441127
RNF146,hsa-miR-1224-3p,BCL2L2-PABPN1,1.678804796,4.4972761441127
RNF146,hsa-miR-1224-3p,HLA-A,-1.482232489,40.9114366101689
RNF146,hsa-miR-1224-3p,HLA-A,6.01313145,40.9114366101689
RNF146,hsa-miR-1224-3p,HLA-A,1.678804796,40.9114366101689
RNF146,hsa-miR-1224-3p,CTTN,-1.482232489,-2.6188792240324
RNF146,hsa-miR-1224-3p,CTTN,6.01313145,-2.6188792240324
RNF146,hsa-miR-1224-3p,CTTN,1.678804796,-2.6188792240324
RNF146,hsa-miR-1224-3p,CDC37L1,-1.482232489,-1.1998537087944
RNF146,hsa-miR-1224-3p,CDC37L1,6.01313145,-1.1998537087944
RNF146,hsa-miR-1224-3p,CDC37L1,1.678804796,-1.1998537087944
RNF146,hsa-miR-1224-3p,HNRNPD,-1.482232489,9.6592446067505
RNF146,hsa-miR-1224-3p,HNRNPD,6.01313145,9.6592446067505
RNF146,hsa-miR-1224-3p,HNRNPD,1.678804796,9.6592446067505
RNF146,hsa-miR-1224-3p,RAPGEF2,-1.482232489,2.6251956994589
RNF146,hsa-miR-1224-3p,RAPGEF2,6.01313145,2.6251956994589
RNF146,hsa-miR-1224-3p,RAPGEF2,1.678804796,2.6251956994589
RNF146,hsa-miR-1224-3p,AUP1,-1.482232489,9.48138327331799
RNF146,hsa-miR-1224-3p,AUP1,6.01313145,9.48138327331799
RNF146,hsa-miR-1224-3p,AUP1,1.678804796,9.48138327331799
RNF146,hsa-miR-1224-3p,CALCOCO1,-1.482232489,-11.169868263216
RNF146,hsa-miR-1224-3p,CALCOCO1,6.01313145,-11.169868263216
RNF146,hsa-miR-1224-3p,CALCOCO1,1.678804796,-11.169868263216
RNF146,hsa-miR-1224-3p,ENAH,-1.482232489,2.5889876198135
RNF146,hsa-miR-1224-3p,ENAH,6.01313145,2.5889876198135
RNF146,hsa-miR-1224-3p,ENAH,1.678804796,2.5889876198135
RNF146,hsa-miR-1224-3p,RPS27A,-1.482232489,123.884635617225
RNF146,hsa-miR-1224-3p,RPS27A,6.01313145,123.884635617225
RNF146,hsa-miR-1224-3p,RPS27A,1.678804796,123.884635617225
RNF146,hsa-miR-1224-3p,YWHAG,-1.482232489,51.985582005351
RNF146,hsa-miR-1224-3p,YWHAG,6.01313145,51.985582005351
RNF146,hsa-miR-1224-3p,YWHAG,1.678804796,51.985582005351
RNF146,hsa-miR-1224-3p,MIDN,-1.482232489,1.0889544129169
POMP,hsa-miR-452-3p,MIDN,4.051118877,1.0889544129169
POMP,hsa-miR-452-3p,MIDN,-1.828987132,1.0889544129169
POMP,hsa-miR-452-3p,MIDN,28.39257142,1.0889544129169
POMP,hsa-miR-452-3p,MIDN,-3.12587249,1.0889544129169
POMP,hsa-miR-452-3p,MTA1,4.051118877,-5.936071785161
POMP,hsa-miR-452-3p,MTA1,-1.828987132,-5.936071785161
POMP,hsa-miR-452-3p,MTA1,28.39257142,-5.936071785161
POMP,hsa-miR-452-3p,MTA1,-3.12587249,-5.936071785161
POMP,hsa-miR-452-3p,PANK1,4.051118877,-1.15783977904364
POMP,hsa-miR-452-3p,PANK1,-1.828987132,-1.15783977904364
POMP,hsa-miR-452-3p,PANK1,28.39257142,-1.15783977904364
POMP,hsa-miR-452-3p,PANK1,-3.12587249,-1.15783977904364
POMP,hsa-miR-452-3p,SLC38A2,4.051118877,-66.796546703927
POMP,hsa-miR-452-3p,SLC38A2,-1.828987132,-66.796546703927
POMP,hsa-miR-452-3p,SLC38A2,28.39257142,-66.796546703927
POMP,hsa-miR-452-3p,SLC38A2,-3.12587249,-66.796546703927
POMP,hsa-miR-452-3p,NPEPPS,4.051118877,6.49449630008991
POMP,hsa-miR-452-3p,NPEPPS,-1.828987132,6.49449630008991
POMP,hsa-miR-452-3p,NPEPPS,28.39257142,6.49449630008991
POMP,hsa-miR-452-3p,NPEPPS,-3.12587249,6.49449630008991
POMP,hsa-miR-452-3p,TBC1D9,4.051118877,2.49421041379232
POMP,hsa-miR-452-3p,TBC1D9,-1.828987132,2.49421041379232
POMP,hsa-miR-452-3p,TBC1D9,28.39257142,2.49421041379232
POMP,hsa-miR-452-3p,TBC1D9,-3.12587249,2.49421041379232
POMP,hsa-miR-452-3p,PRRC2C,4.051118877,11.312665800205
POMP,hsa-miR-452-3p,PRRC2C,-1.828987132,11.312665800205
POMP,hsa-miR-452-3p,PRRC2C,28.39257142,11.312665800205
POMP,hsa-miR-452-3p,PRRC2C,-3.12587249,11.312665800205
POMP,hsa-miR-452-3p,ARF6,4.051118877,31.2842734263344
POMP,hsa-miR-452-3p,ARF6,-1.828987132,31.2842734263344
POMP,hsa-miR-452-3p,ARF6,28.39257142,31.2842734263344
POMP,hsa-miR-452-3p,ARF6,-3.12587249,31.2842734263344
POMP,hsa-miR-452-3p,HEY1,4.051118877,-1.04642985784493
POMP,hsa-miR-452-3p,HEY1,-1.828987132,-1.04642985784493
POMP,hsa-miR-452-3p,HEY1,28.39257142,-1.04642985784493
POMP,hsa-miR-452-3p,HEY1,-3.12587249,-1.04642985784493
POMP,hsa-miR-452-3p,CALM3,4.051118877,13.741324949769
POMP,hsa-miR-452-3p,CALM3,-1.828987132,13.741324949769
POMP,hsa-miR-452-3p,CALM3,28.39257142,13.741324949769
POMP,hsa-miR-452-3p,CALM3,-3.12587249,13.741324949769
POMP,hsa-miR-452-3p,PGK1,4.051118877,80.895413915803
POMP,hsa-miR-452-3p,PGK1,-1.828987132,80.895413915803
POMP,hsa-miR-452-3p,PGK1,28.39257142,80.895413915803
POMP,hsa-miR-452-3p,PGK1,-3.12587249,80.895413915803
POMP,hsa-miR-452-3p,CPEB3,4.051118877,-1.31938426127791
POMP,hsa-miR-452-3p,CPEB3,-1.828987132,-1.31938426127791
POMP,hsa-miR-452-3p,CPEB3,28.39257142,-1.31938426127791
POMP,hsa-miR-452-3p,CPEB3,-3.12587249,-1.31938426127791
POMP,hsa-miR-452-3p,FNDC3A,4.051118877,34.93993386081
POMP,hsa-miR-452-3p,FNDC3A,-1.828987132,34.93993386081
POMP,hsa-miR-452-3p,FNDC3A,28.39257142,34.93993386081
POMP,hsa-miR-452-3p,FNDC3A,-3.12587249,34.93993386081
POMP,hsa-miR-452-3p,WAC,4.051118877,18.231772063211
POMP,hsa-miR-452-3p,WAC,-1.828987132,18.231772063211
POMP,hsa-miR-452-3p,WAC,28.39257142,18.231772063211
POMP,hsa-miR-452-3p,WAC,-3.12587249,18.231772063211
POMP,hsa-miR-452-3p,SPAST,4.051118877,5.3160996301739
POMP,hsa-miR-452-3p,SPAST,-1.828987132,5.3160996301739
POMP,hsa-miR-452-3p,SPAST,28.39257142,5.3160996301739
POMP,hsa-miR-452-3p,SPAST,-3.12587249,5.3160996301739
POMP,hsa-miR-452-3p,STXBP1,4.051118877,-1.4453088077403
POMP,hsa-miR-452-3p,STXBP1,-1.828987132,-1.4453088077403
POMP,hsa-miR-452-3p,STXBP1,28.39257142,-1.4453088077403
POMP,hsa-miR-452-3p,STXBP1,-3.12587249,-1.4453088077403
POMP,hsa-miR-452-3p,VLDLR,4.051118877,-5.5871307050356
POMP,hsa-miR-452-3p,VLDLR,-1.828987132,-5.5871307050356
POMP,hsa-miR-452-3p,VLDLR,28.39257142,-5.5871307050356
POMP,hsa-miR-452-3p,VLDLR,-3.12587249,-5.5871307050356
POMP,hsa-miR-452-3p,PPP1CB,4.051118877,3.41087292787799
POMP,hsa-miR-452-3p,PPP1CB,-1.828987132,3.41087292787799
POMP,hsa-miR-452-3p,PPP1CB,28.39257142,3.41087292787799
POMP,hsa-miR-452-3p,PPP1CB,-3.12587249,3.41087292787799
POMP,hsa-miR-452-3p,NCK2,4.051118877,12.8869173923275
POMP,hsa-miR-452-3p,NCK2,-1.828987132,12.8869173923275
POMP,hsa-miR-452-3p,NCK2,28.39257142,12.8869173923275
POMP,hsa-miR-452-3p,NCK2,-3.12587249,12.8869173923275
POMP,hsa-miR-452-3p,DDX3X,4.051118877,73.775449684831
POMP,hsa-miR-452-3p,DDX3X,-1.828987132,73.775449684831
POMP,hsa-miR-452-3p,DDX3X,28.39257142,73.775449684831
POMP,hsa-miR-452-3p,DDX3X,-3.12587249,73.775449684831
POMP,hsa-miR-452-3p,EIF4A2,4.051118877,8.36245780770599
POMP,hsa-miR-452-3p,EIF4A2,-1.828987132,8.36245780770599
POMP,hsa-miR-452-3p,EIF4A2,28.39257142,8.36245780770599
POMP,hsa-miR-452-3p,EIF4A2,-3.12587249,8.36245780770599
POMP,hsa-miR-452-3p,BRWD1,4.051118877,-20.5305805606946
POMP,hsa-miR-452-3p,BRWD1,-1.828987132,-20.5305805606946
POMP,hsa-miR-452-3p,BRWD1,28.39257142,-20.5305805606946
POMP,hsa-miR-452-3p,BRWD1,-3.12587249,-20.5305805606946
POMP,hsa-miR-452-3p,ALDOA,4.051118877,98.2177119436599
POMP,hsa-miR-452-3p,ALDOA,-1.828987132,98.2177119436599
POMP,hsa-miR-452-3p,ALDOA,28.39257142,98.2177119436599
POMP,hsa-miR-452-3p,ALDOA,-3.12587249,98.2177119436599
POMP,hsa-miR-452-3p,IL6ST,4.051118877,-8.059019796335
POMP,hsa-miR-452-3p,IL6ST,-1.828987132,-8.059019796335
POMP,hsa-miR-452-3p,IL6ST,28.39257142,-8.059019796335
POMP,hsa-miR-452-3p,IL6ST,-3.12587249,-8.059019796335
POMP,hsa-miR-452-3p,CHD7,4.051118877,-7.867150603113
POMP,hsa-miR-452-3p,CHD7,-1.828987132,-7.867150603113
POMP,hsa-miR-452-3p,CHD7,28.39257142,-7.867150603113
POMP,hsa-miR-452-3p,CHD7,-3.12587249,-7.867150603113
ARID2,hsa-miR-1298-5p,USP47,79.0369699,3.8452923650701
ARID2,hsa-miR-1298-5p,USP47,-1.849216259,3.8452923650701
ARID2,hsa-miR-1298-5p,USP47,-1.112389237,3.8452923650701
ARID2,hsa-miR-1298-5p,USP47,-2.187179703,3.8452923650701
ARID2,hsa-miR-1298-5p,USP47,3.253604474,3.8452923650701
ARID2,hsa-miR-1298-5p,ARPP19,79.0369699,38.6881720329947
ARID2,hsa-miR-1298-5p,ARPP19,-1.849216259,38.6881720329947
ARID2,hsa-miR-1298-5p,ARPP19,-1.112389237,38.6881720329947
ARID2,hsa-miR-1298-5p,ARPP19,-2.187179703,38.6881720329947
ARID2,hsa-miR-1298-5p,ARPP19,3.253604474,38.6881720329947
ARID2,hsa-miR-1298-5p,TAF1D,79.0369699,-2.6561860728722
ARID2,hsa-miR-1298-5p,TAF1D,-1.849216259,-2.6561860728722
ARID2,hsa-miR-1298-5p,TAF1D,-1.112389237,-2.6561860728722
ARID2,hsa-miR-1298-5p,TAF1D,-2.187179703,-2.6561860728722
ARID2,hsa-miR-1298-5p,TAF1D,3.253604474,-2.6561860728722
ARID2,hsa-miR-1298-5p,AVL9,79.0369699,5.5997636558887
ARID2,hsa-miR-1298-5p,AVL9,-1.849216259,5.5997636558887
ARID2,hsa-miR-1298-5p,AVL9,-1.112389237,5.5997636558887
ARID2,hsa-miR-1298-5p,AVL9,-2.187179703,5.5997636558887
ARID2,hsa-miR-1298-5p,AVL9,3.253604474,5.5997636558887
ARID2,hsa-miR-1298-5p,B2M,79.0369699,79.9867644398298
ARID2,hsa-miR-1298-5p,B2M,-1.849216259,79.9867644398298
ARID2,hsa-miR-1298-5p,B2M,-1.112389237,79.9867644398298
ARID2,hsa-miR-1298-5p,B2M,-2.187179703,79.9867644398298
ARID2,hsa-miR-1298-5p,B2M,3.253604474,79.9867644398298
ARID2,hsa-miR-1298-5p,FUBP3,79.0369699,17.021286250687
ARID2,hsa-miR-1298-5p,FUBP3,-1.849216259,17.021286250687
ARID2,hsa-miR-1298-5p,FUBP3,-1.112389237,17.021286250687
ARID2,hsa-miR-1298-5p,FUBP3,-2.187179703,17.021286250687
ARID2,hsa-miR-1298-5p,FUBP3,3.253604474,17.021286250687
ARID2,hsa-miR-1298-5p,CALU,79.0369699,28.583995058036
ARID2,hsa-miR-1298-5p,CALU,-1.849216259,28.583995058036
ARID2,hsa-miR-1298-5p,CALU,-1.112389237,28.583995058036
ARID2,hsa-miR-1298-5p,CALU,-2.187179703,28.583995058036
ARID2,hsa-miR-1298-5p,CALU,3.253604474,28.583995058036
ARID2,hsa-miR-1298-5p,FXR1,79.0369699,16.5534822104272
ARID2,hsa-miR-1298-5p,FXR1,-1.849216259,16.5534822104272
ARID2,hsa-miR-1298-5p,FXR1,-1.112389237,16.5534822104272
ARID2,hsa-miR-1298-5p,FXR1,-2.187179703,16.5534822104272
ARID2,hsa-miR-1298-5p,FXR1,3.253604474,16.5534822104272
ARID2,hsa-miR-1298-5p,CDC73,79.0369699,11.4972350616727
ARID2,hsa-miR-1298-5p,CDC73,-1.849216259,11.4972350616727
ARID2,hsa-miR-1298-5p,CDC73,-1.112389237,11.4972350616727
ARID2,hsa-miR-1298-5p,CDC73,-2.187179703,11.4972350616727
ARID2,hsa-miR-1298-5p,CDC73,3.253604474,11.4972350616727
ARID2,hsa-miR-1298-5p,CCDC6,79.0369699,8.518077267122
ARID2,hsa-miR-1298-5p,CCDC6,-1.849216259,8.518077267122
ARID2,hsa-miR-1298-5p,CCDC6,-1.112389237,8.518077267122
ARID2,hsa-miR-1298-5p,CCDC6,-2.187179703,8.518077267122
ARID2,hsa-miR-1298-5p,CCDC6,3.253604474,8.518077267122
ARID2,hsa-miR-1298-5p,CERS6,79.0369699,-2.6847046980786
ARID2,hsa-miR-1298-5p,CERS6,-1.849216259,-2.6847046980786
ARID2,hsa-miR-1298-5p,CERS6,-1.112389237,-2.6847046980786
ARID2,hsa-miR-1298-5p,CERS6,-2.187179703,-2.6847046980786
ARID2,hsa-miR-1298-5p,CERS6,3.253604474,-2.6847046980786
ARID2,hsa-miR-1298-5p,IRS1,79.0369699,-2.8090217799483
ARID2,hsa-miR-1298-5p,IRS1,-1.849216259,-2.8090217799483
ARID2,hsa-miR-1298-5p,IRS1,-1.112389237,-2.8090217799483
ARID2,hsa-miR-1298-5p,IRS1,-2.187179703,-2.8090217799483
ARID2,hsa-miR-1298-5p,IRS1,3.253604474,-2.8090217799483
ARID2,hsa-miR-1298-5p,CCT5,79.0369699,103.541489448736
ARID2,hsa-miR-1298-5p,CCT5,-1.849216259,103.541489448736
ARID2,hsa-miR-1298-5p,CCT5,-1.112389237,103.541489448736
ARID2,hsa-miR-1298-5p,CCT5,-2.187179703,103.541489448736
ARID2,hsa-miR-1298-5p,CCT5,3.253604474,103.541489448736
ARID2,hsa-miR-1298-5p,EDEM3,79.0369699,12.3511300638701
ARID2,hsa-miR-1298-5p,EDEM3,-1.849216259,12.3511300638701
ARID2,hsa-miR-1298-5p,EDEM3,-1.112389237,12.3511300638701
ARID2,hsa-miR-1298-5p,EDEM3,-2.187179703,12.3511300638701
ARID2,hsa-miR-1298-5p,EDEM3,3.253604474,12.3511300638701
ARID2,hsa-miR-1298-5p,PRDM4,79.0369699,4.2977969449273
ARID2,hsa-miR-1298-5p,PRDM4,-1.849216259,4.2977969449273
ARID2,hsa-miR-1298-5p,PRDM4,-1.112389237,4.2977969449273
ARID2,hsa-miR-1298-5p,PRDM4,-2.187179703,4.2977969449273
ARID2,hsa-miR-1298-5p,PRDM4,3.253604474,4.2977969449273
ARID2,hsa-miR-1298-5p,NAP1L1,79.0369699,35.199551856649
ARID2,hsa-miR-1298-5p,NAP1L1,-1.849216259,35.199551856649
ARID2,hsa-miR-1298-5p,NAP1L1,-1.112389237,35.199551856649
ARID2,hsa-miR-1298-5p,NAP1L1,-2.187179703,35.199551856649
ARID2,hsa-miR-1298-5p,NAP1L1,3.253604474,35.199551856649
ARID2,hsa-miR-1298-5p,ARL6IP1,79.0369699,4.97053430610799
ARID2,hsa-miR-1298-5p,ARL6IP1,-1.849216259,4.97053430610799
ARID2,hsa-miR-1298-5p,ARL6IP1,-1.112389237,4.97053430610799
ARID2,hsa-miR-1298-5p,ARL6IP1,-2.187179703,4.97053430610799
ARID2,hsa-miR-1298-5p,ARL6IP1,3.253604474,4.97053430610799
ARID2,hsa-miR-1298-5p,LFNG,79.0369699,1.0917003709418
ARID2,hsa-miR-1298-5p,LFNG,-1.849216259,1.0917003709418
ARID2,hsa-miR-1298-5p,LFNG,-1.112389237,1.0917003709418
ARID2,hsa-miR-1298-5p,LFNG,-2.187179703,1.0917003709418
ARID2,hsa-miR-1298-5p,LFNG,3.253604474,1.0917003709418
ARID2,hsa-miR-1298-5p,DDX5,79.0369699,165.845985434474
ARID2,hsa-miR-1298-5p,DDX5,-1.849216259,165.845985434474
ARID2,hsa-miR-1298-5p,DDX5,-1.112389237,165.845985434474
ARID2,hsa-miR-1298-5p,DDX5,-2.187179703,165.845985434474
ARID2,hsa-miR-1298-5p,DDX5,3.253604474,165.845985434474
ARID2,hsa-miR-1298-5p,VRK2,79.0369699,5.2835395864825
ARID2,hsa-miR-1298-5p,VRK2,-1.849216259,5.2835395864825
ARID2,hsa-miR-1298-5p,VRK2,-1.112389237,5.2835395864825
ARID2,hsa-miR-1298-5p,VRK2,-2.187179703,5.2835395864825
ARID2,hsa-miR-1298-5p,VRK2,3.253604474,5.2835395864825
CSNK1D,hsa-miR-211-3p,CDK6,9.91406799,17.052481035058
CSNK1D,hsa-miR-211-3p,CDK6,18.97629142,17.052481035058
CSNK1D,hsa-miR-211-3p,SEC11A,9.91406799,14.67661716631
CSNK1D,hsa-miR-211-3p,SEC11A,18.97629142,14.67661716631
CSNK1D,hsa-miR-211-3p,CD44,9.91406799,37.346351136357
CSNK1D,hsa-miR-211-3p,CD44,18.97629142,37.346351136357
CSNK1D,hsa-miR-211-3p,HOXA11,9.91406799,1.86423402318697
CSNK1D,hsa-miR-211-3p,HOXA11,18.97629142,1.86423402318697
CSNK1D,hsa-miR-211-3p,HIST1H2AH,9.91406799,13.7499126222911
CSNK1D,hsa-miR-211-3p,HIST1H2AH,18.97629142,13.7499126222911
CSNK1D,hsa-miR-211-3p,EEF1A1,9.91406799,2211.3807660953
CSNK1D,hsa-miR-211-3p,EEF1A1,18.97629142,2211.3807660953
CSNK1D,hsa-miR-211-3p,FBXO41,9.91406799,1.2778412326105
CSNK1D,hsa-miR-211-3p,FBXO41,18.97629142,1.2778412326105
CSNK1D,hsa-miR-211-3p,SCD,9.91406799,28.063666086932
CSNK1D,hsa-miR-211-3p,SCD,18.97629142,28.063666086932
CSNK1D,hsa-miR-211-3p,HUWE1,9.91406799,-10.646553058738
CSNK1D,hsa-miR-211-3p,HUWE1,18.97629142,-10.646553058738
CSNK1D,hsa-miR-211-3p,HIVEP3,9.91406799,-15.4755891481625
CSNK1D,hsa-miR-211-3p,HIVEP3,18.97629142,-15.4755891481625
CSNK1D,hsa-miR-211-3p,NDRG4,9.91406799,-1.97991984845089
CSNK1D,hsa-miR-211-3p,NDRG4,18.97629142,-1.97991984845089
CSNK1D,hsa-miR-211-3p,FKBP1A,9.91406799,7.55253785814581
CSNK1D,hsa-miR-211-3p,FKBP1A,18.97629142,7.55253785814581
CSNK1D,hsa-miR-211-3p,WDTC1,9.91406799,-12.1779719515018
CSNK1D,hsa-miR-211-3p,WDTC1,18.97629142,-12.1779719515018
CSNK1D,hsa-miR-211-3p,MYPOP,9.91406799,-1.46319725914014
CSNK1D,hsa-miR-211-3p,MYPOP,18.97629142,-1.46319725914014
CSNK1D,hsa-miR-211-3p,E2F1,9.91406799,2.3065396060833
CSNK1D,hsa-miR-211-3p,E2F1,18.97629142,2.3065396060833
CSNK1D,hsa-miR-211-3p,SET,9.91406799,91.239629662287
CSNK1D,hsa-miR-211-3p,SET,18.97629142,91.239629662287
CSNK1D,hsa-miR-211-3p,ATP11A,9.91406799,-1.3856806364075
CSNK1D,hsa-miR-211-3p,ATP11A,18.97629142,-1.3856806364075
CSNK1D,hsa-miR-211-3p,EMC8,9.91406799,2.6388082467935
CSNK1D,hsa-miR-211-3p,EMC8,18.97629142,2.6388082467935
CSNK1D,hsa-miR-211-3p,MLLT1,9.91406799,3.3225672343884
CSNK1D,hsa-miR-211-3p,MLLT1,18.97629142,3.3225672343884
CSNK1D,hsa-miR-211-3p,COMMD5,9.91406799,7.79916924483859
CSNK1D,hsa-miR-211-3p,COMMD5,18.97629142,7.79916924483859
CSNK1D,hsa-miR-211-3p,MNT,9.91406799,-1.86239014309112
CSNK1D,hsa-miR-211-3p,MNT,18.97629142,-1.86239014309112
CSNK1D,hsa-miR-211-3p,DNAJC5,9.91406799,-38.296976747769
CSNK1D,hsa-miR-211-3p,DNAJC5,18.97629142,-38.296976747769
CSNK1D,hsa-miR-211-3p,PUM2,9.91406799,13.8824675782356
CSNK1D,hsa-miR-211-3p,PUM2,18.97629142,13.8824675782356
CSNK1D,hsa-miR-211-3p,MXRA7,9.91406799,2.61742872646739
CSNK1D,hsa-miR-211-3p,MXRA7,18.97629142,2.61742872646739
CSNK1D,hsa-miR-211-3p,CYLD,9.91406799,9.5762757922056
CSNK1D,hsa-miR-211-3p,CYLD,18.97629142,9.5762757922056
CSNK1D,hsa-miR-211-3p,CD93,9.91406799,5.38871441065299
CSNK1D,hsa-miR-211-3p,CD93,18.97629142,5.38871441065299
CSNK1D,hsa-miR-211-3p,CPNE2,9.91406799,2.072698137271
CSNK1D,hsa-miR-211-3p,CPNE2,18.97629142,2.072698137271
CSNK1D,hsa-miR-211-3p,FAM193A,9.91406799,-6.7182560147311
CSNK1D,hsa-miR-211-3p,FAM193A,18.97629142,-6.7182560147311
CSNK1D,hsa-miR-211-3p,GGA2,9.91406799,-11.676783308174
CSNK1D,hsa-miR-211-3p,GGA2,18.97629142,-11.676783308174
CSNK1D,hsa-miR-211-3p,NMT1,9.91406799,15.3171064879317
CSNK1D,hsa-miR-211-3p,NMT1,18.97629142,15.3171064879317
CSNK1D,hsa-miR-211-3p,SMG7,9.91406799,1.7710264874437
CSNK1D,hsa-miR-211-3p,SMG7,18.97629142,1.7710264874437
CSNK1D,hsa-miR-211-3p,RABEPK,9.91406799,5.7148216130415
CSNK1D,hsa-miR-211-3p,RABEPK,18.97629142,5.7148216130415
CSNK1D,hsa-miR-211-3p,FADS3,9.91406799,7.0255765476366
CSNK1D,hsa-miR-211-3p,FADS3,18.97629142,7.0255765476366
CSNK1D,hsa-miR-211-3p,FNBP4,9.91406799,3.5817918476966
CSNK1D,hsa-miR-211-3p,FNBP4,18.97629142,3.5817918476966
CSNK1D,hsa-miR-211-3p,SV2B,9.91406799,-1.20048157690566
CSNK1D,hsa-miR-211-3p,SV2B,18.97629142,-1.20048157690566
CSNK1D,hsa-miR-211-3p,TBC1D22B,9.91406799,3.086448778712
CSNK1D,hsa-miR-211-3p,TBC1D22B,18.97629142,3.086448778712
CSNK1D,hsa-miR-211-3p,VCAM1,9.91406799,-1.13155648654117
CSNK1D,hsa-miR-211-3p,VCAM1,18.97629142,-1.13155648654117
CSNK1D,hsa-miR-211-3p,KNSTRN,9.91406799,2.8672769722686
CSNK1D,hsa-miR-211-3p,KNSTRN,18.97629142,2.8672769722686
CSNK1D,hsa-miR-211-3p,MYO1C,9.91406799,2.6885116309834
CSNK1D,hsa-miR-211-3p,MYO1C,18.97629142,2.6885116309834
CSNK1D,hsa-miR-211-3p,ANGEL1,9.91406799,-2.9297286201787
CSNK1D,hsa-miR-211-3p,ANGEL1,18.97629142,-2.9297286201787
CSNK1D,hsa-miR-211-3p,ARL6IP1,9.91406799,4.97053430610799
CSNK1D,hsa-miR-211-3p,ARL6IP1,18.97629142,4.97053430610799
CSNK1D,hsa-miR-211-3p,CAPZB,9.91406799,71.044334050299
CSNK1D,hsa-miR-211-3p,CAPZB,18.97629142,71.044334050299
CSNK1D,hsa-miR-211-3p,SERBP1,9.91406799,69.428263289769
CSNK1D,hsa-miR-211-3p,SERBP1,18.97629142,69.428263289769
CSNK1D,hsa-miR-211-3p,ADAT1,9.91406799,-3.3882357414069
CSNK1D,hsa-miR-211-3p,ADAT1,18.97629142,-3.3882357414069
CSNK1D,hsa-miR-211-3p,CTDSP1,9.91406799,-5.85337718043409
CSNK1D,hsa-miR-211-3p,CTDSP1,18.97629142,-5.85337718043409
CSNK1D,hsa-miR-211-3p,SLC39A4,9.91406799,4.35675752391121
CSNK1D,hsa-miR-211-3p,SLC39A4,18.97629142,4.35675752391121
CSNK1D,hsa-miR-211-3p,SUMO1,9.91406799,14.078690194075
CSNK1D,hsa-miR-211-3p,SUMO1,18.97629142,14.078690194075
CSNK1D,hsa-miR-211-3p,WDR77,9.91406799,5.922107509456
CSNK1D,hsa-miR-211-3p,WDR77,18.97629142,5.922107509456
CSNK1D,hsa-miR-211-3p,ABI2,9.91406799,1.6880576728989
CSNK1D,hsa-miR-211-3p,ABI2,18.97629142,1.6880576728989
CSNK1D,hsa-miR-211-3p,RPL28,9.91406799,54.6658519024137
CSNK1D,hsa-miR-211-3p,RPL28,18.97629142,54.6658519024137
MRPS25,hsa-miR-532-3p,PURB,90.7337287,-15.512816548527
MRPS25,hsa-miR-532-3p,PURB,1.48615573,-15.512816548527
MRPS25,hsa-miR-532-3p,PURB,1.19659074,-15.512816548527
MRPS25,hsa-miR-532-3p,APP,90.7337287,30.538650934704
MRPS25,hsa-miR-532-3p,APP,1.48615573,30.538650934704
MRPS25,hsa-miR-532-3p,APP,1.19659074,30.538650934704
MRPS25,hsa-miR-532-3p,MBD6,90.7337287,-2.40982889599733
MRPS25,hsa-miR-532-3p,MBD6,1.48615573,-2.40982889599733
MRPS25,hsa-miR-532-3p,MBD6,1.19659074,-2.40982889599733
MRPS25,hsa-miR-532-3p,ZFP91,90.7337287,9.35310422143701
MRPS25,hsa-miR-532-3p,ZFP91,1.48615573,9.35310422143701
MRPS25,hsa-miR-532-3p,ZFP91,1.19659074,9.35310422143701
MRPS25,hsa-miR-532-3p,INPP5A,90.7337287,-1.5608376659764
MRPS25,hsa-miR-532-3p,INPP5A,1.48615573,-1.5608376659764
MRPS25,hsa-miR-532-3p,INPP5A,1.19659074,-1.5608376659764
MRPS25,hsa-miR-532-3p,DCTN4,90.7337287,13.3318119662211
MRPS25,hsa-miR-532-3p,DCTN4,1.48615573,13.3318119662211
MRPS25,hsa-miR-532-3p,DCTN4,1.19659074,13.3318119662211
MRPS25,hsa-miR-532-3p,TET3,90.7337287,-16.6838376980596
MRPS25,hsa-miR-532-3p,TET3,1.48615573,-16.6838376980596
MRPS25,hsa-miR-532-3p,TET3,1.19659074,-16.6838376980596
MRPS25,hsa-miR-532-3p,FRAT2,90.7337287,-3.4521000925671
MRPS25,hsa-miR-532-3p,FRAT2,1.48615573,-3.4521000925671
MRPS25,hsa-miR-532-3p,FRAT2,1.19659074,-3.4521000925671
MRPS25,hsa-miR-532-3p,ZC3H12C,90.7337287,-34.119340153359
MRPS25,hsa-miR-532-3p,ZC3H12C,1.48615573,-34.119340153359
MRPS25,hsa-miR-532-3p,ZC3H12C,1.19659074,-34.119340153359
MRPS25,hsa-miR-532-3p,DDOST,90.7337287,26.846786280429
MRPS25,hsa-miR-532-3p,DDOST,1.48615573,26.846786280429
